TimeStamp,ABB_X_Pos,ABB_Y_Pos,ABB_Z_Pos,Chamber_Temp,Chamber_Pressure,Main_Gas_Flow,PF1_Pressure,PF1_Gas_Flow,PF2_Pressure,PF2_Gas_Flow
2025-01-07 07:04:02+0000,0,0,0,33,0.506,226,0.002,0,0.92,197.9
2025-01-07 07:04:03+0000,0,0,0,33,0.506,228,0,0,0.92,199.3
2025-01-07 07:04:04+0000,0,0,0,33,0.506,228,0,0,0.92,197.7
2025-01-07 07:04:05+0000,0,0,0,33,0.506,228,0.002,0,0.92,199.7
2025-01-07 07:04:06+0000,0,0,0,33,0.506,228,0.002,0,0.92,199.3
2025-01-07 07:04:07+0000,0,0,0,33,0.506,228,0.002,0,0.92,200.1
2025-01-07 07:04:08+0000,0,0,0,33,0.506,228,0,0,0.917,200.8
2025-01-07 07:04:09+0000,0,0,0,33,0.506,228,0.002,0,0.917,199.3
2025-01-07 07:04:10+0000,0,0,0,33,0.506,228,0,0,0.92,198.5
2025-01-07 07:04:11+0000,0,0,0,33,0.506,228,0,0,0.917,198.8
2025-01-07 07:04:12+0000,0,0,0,33,0.506,228,0,0,0.917,197.9
2025-01-07 07:04:13+0000,0,0,0,33,0.506,228,0,0,0.917,200.1
2025-01-07 07:04:14+0000,0,0,0,33,0.506,228,0,0,0.917,198.8
2025-01-07 07:04:15+0000,0,0,0,33,0.506,228,0,0,0.917,198.8
2025-01-07 07:04:16+0000,0,0,0,33,0.504,228,0,0,0.917,198.9
2025-01-07 07:04:17+0000,0,0,0,33,0.504,228,0,0,0.92,199.6
2025-01-07 07:04:18+0000,0,0,0,33,0.504,228,0.002,0,0.917,200.8
2025-01-07 07:04:19+0000,0,0,0,33,0.506,224,0,0,0.92,200.1
2025-01-07 07:04:20+0000,0,0,0,33,0.506,224,0,0,0.917,200.8
2025-01-07 07:04:21+0000,0,0,0,33,0.506,224,0,0,0.917,200.3
2025-01-07 07:04:22+0000,0,0,0,33,0.506,223,0,0,0.917,198.4
2025-01-07 07:04:23+0000,0,0,0,33,0.506,224,0,0,0.917,198.5
2025-01-07 07:04:24+0000,0,0,0,33,0.506,224,0.002,0,0.917,197.7
2025-01-07 07:04:25+0000,0,0,0,33,0.506,224,0,0,0.917,200.8
2025-01-07 07:04:26+0000,0,0,0,33,0.506,224,0,0,0.917,198.9
2025-01-07 07:04:27+0000,0,0,0,33,0.506,224,0,0,0.917,199.3
2025-01-07 07:04:28+0000,0,0,0,33,0.506,224,0.002,0,0.917,199.7
2025-01-07 07:04:29+0000,0,0,0,33,0.506,224,0,0,0.92,199.1
2025-01-07 07:04:30+0000,0,0,0,33,0.506,219,0,0,0.917,199.7
2025-01-07 07:04:31+0000,0,0,0,33,0.506,224,0.002,0,0.92,200
2025-01-07 07:04:32+0000,0,0,0,33,0.519,224,0,0,0.92,199.6
2025-01-07 07:04:33+0000,0,0,0,33,0.599,236,0.002,0,0.935,200.8
2025-01-07 07:04:34+0000,0,0,0,33,0.695,264,0.002,0,0.95,207.7
2025-01-07 07:04:35+0000,0,0,0,33,0.781,291,0.002,0,0.97,195.2
2025-01-07 07:04:36+0000,0,0,0,35,0.854,333,0.002,0,0.995,183.3
2025-01-07 07:04:37+0000,0,0,0,38,0.926,374,0.002,0,1.01,168.8
2025-01-07 07:04:39+0000,0,0,0,43,0.991,419,0.002,0,1.025,131.9
2025-01-07 07:04:40+0000,0,0,0,51,1.045,468,0.002,0,1.067,103.4
2025-01-07 07:04:41+0000,0,0,0,57,1.114,523,0.002,0,1.13,99.4
2025-01-07 07:04:42+0000,0,0,0,68,1.19,587,0.002,0,1.202,100.1
2025-01-07 07:04:43+0000,0,0,0,81,1.269,654,0.002,0,1.28,105.4
2025-01-07 07:04:44+0000,0,0,0,91,1.357,716,0.002,0,1.36,108.8
2025-01-07 07:04:45+0000,0,0,0,107,1.45,783,0.002,0,1.442,107
2025-01-07 07:04:46+0000,0,0,0,124,1.543,860,0.002,0,1.53,103.4
2025-01-07 07:04:47+0000,0,0,0,136,1.638,941,0.002,0,1.612,94
2025-01-07 07:04:48+0000,0,0,0,156,1.754,1006,0.002,0,1.715,74.7
2025-01-07 07:04:49+0000,0,0,0,175,1.852,1071,0.002,0,1.81,76.9
2025-01-07 07:04:50+0000,0,0,0,193,1.957,1131,0.002,0,1.912,82.5
2025-01-07 07:04:51+0000,0,0,0,210,2.059,1193,0.002,0,2.025,97.4
2025-01-07 07:04:52+0000,0,0,0,221,2.167,1255,0.002,0,2.137,109.4
2025-01-07 07:04:53+0000,0,0,0,237,2.273,1313,0.002,0,2.237,104
2025-01-07 07:04:54+0000,0,0,0,251,2.371,1365,0.002,0,2.33,83.6
2025-01-07 07:04:55+0000,0,0,0,259,2.471,1421,0.002,0,2.425,70.7
2025-01-07 07:04:56+0000,0,0,0,272,2.572,1473,0.002,0,2.522,71.1
2025-01-07 07:04:57+0000,0,0,0,283,2.675,1530,0.002,0,2.625,72.3
2025-01-07 07:04:58+0000,0,0,0,290,2.778,1583,0.002,0,2.725,73.5
2025-01-07 07:04:59+0000,0,0,0,300,2.902,1638,0.002,0,2.855,84.5
2025-01-07 07:05:00+0000,0,0,0,310,3.01,1688,0.002,0,2.965,90.4
2025-01-07 07:05:01+0000,0,0,0,319,3.113,1734,0.002,0,3.077,96
2025-01-07 07:05:02+0000,0,0,0,325,3.221,1782,0.002,0,3.187,100.1
2025-01-07 07:05:03+0000,0,0,0,333,3.327,1827,0.002,0,3.297,102.2
2025-01-07 07:05:04+0000,0,0,0,341,3.43,1880,0.002,0,3.397,94.4
2025-01-07 07:05:05+0000,0,0,0,345,3.528,1923,0.002,0,3.492,76.1
2025-01-07 07:05:06+0000,0,0,0,352,3.626,1961,0.002,0,3.592,73.1
2025-01-07 07:05:07+0000,0,0,0,358,3.728,2021,0.002,0,3.687,74.3
2025-01-07 07:05:08+0000,0,0,0,361,3.853,2089,0.002,0,3.815,80
2025-01-07 07:05:09+0000,0,0,0,368,3.951,2151,0.002,0,3.922,84.4
2025-01-07 07:05:10+0000,0,0,0,371,4.042,2194,0.002,0,4.027,93.2
2025-01-07 07:05:11+0000,0,0,0,375,4.13,2242,0.002,0,4.13,106.1
2025-01-07 07:05:12+0000,0,0,0,379,4.218,2311,0.002,0,4.225,117.1
2025-01-07 07:05:13+0000,0,0,0,382,4.304,2378,0.002,0,4.315,116.2
2025-01-07 07:05:14+0000,0,0,0,385,4.375,2459,0.002,0,4.387,104.2
2025-01-07 07:05:15+0000,0,0,0,388,4.439,2489,0.002,0,4.455,92.8
2025-01-07 07:05:16+0000,0,0,0,390,4.498,2520,0.002,0,4.52,97.2
2025-01-07 07:05:17+0000,0,0,0,392,4.588,2556,0.002,0,4.62,145.7
2025-01-07 07:05:18+0000,0,0,0,394,4.661,2500,0.002,0,4.692,166.4
2025-01-07 07:05:19+0000,0,0,0,395,4.704,2517,0.002,0,4.73,123.1
2025-01-07 07:05:20+0000,0,0,0,395,4.735,2519,0.002,0,4.762,88.8
2025-01-07 07:05:21+0000,0,0,0,395,4.769,2489,0.002,0,4.807,101.6
2025-01-07 07:05:22+0000,0,0,0,394,4.828,2498,0.002,0,4.887,189.1
2025-01-07 07:05:23+0000,0,0,0,393,4.872,2517,0.002,0,4.937,227.8
2025-01-07 07:05:24+0000,0,0,0,392,4.897,2524,0.002,0,4.957,200.1
2025-01-07 07:05:25+0000,0,0,0,391,4.904,2522,0.002,0,4.96,157.4
2025-01-07 07:05:26+0000,0,0,0,390,4.904,2495,0.002,0,4.957,131.3
2025-01-07 07:05:27+0000,0,0,0,389,4.909,2476,0.002,0,4.975,141.8
2025-01-07 07:05:28+0000,0,0,0,389,4.931,2501,0.002,0,5.01,195.7
2025-01-07 07:05:29+0000,0,0,0,389,4.946,2514,0.002,0,5.03,209.2
2025-01-07 07:05:30+0000,0,0,0,390,4.958,2507,0.002,0,5.042,202.8
2025-01-07 07:05:32+0000,0,0,0,390,4.965,2551,0.002,0,5.05,193.1
2025-01-07 07:05:33+0000,0,0,0,390,4.965,2606,0.002,0,5.05,183.5
2025-01-07 07:05:34+0000,0,0,0,391,4.968,2579,0.002,0,5.05,177.5
2025-01-07 07:05:35+0000,0,0,0,392,4.973,2594,0.002,0,5.052,177.9
2025-01-07 07:05:36+0000,0,0,0,393,4.978,2601,0.002,0,5.057,177.3
2025-01-07 07:05:37+0000,0,0,0,394,4.988,2608,0.002,0,5.065,177.7
2025-01-07 07:05:38+0000,0,0,0,395,4.993,2594,0.002,0,5.072,176.1
2025-01-07 07:05:39+0000,0,0,0,395,4.998,2586,0.002,0,5.077,174.2
2025-01-07 07:05:40+0000,0,0,0,396,5.004,2582,0.002,0,5.085,175.1
2025-01-07 07:05:41+0000,0,0,0,397,5.009,2568,0.002,0,5.09,174.4
2025-01-07 07:05:42+0000,0,0,0,397,5.009,2553,0.002,0,5.092,174.2
2025-01-07 07:05:43+0000,0,0,0,398,5.012,2510,0.002,0,5.092,174.8
