TimeStamp,ABB_X_Pos,ABB_Y_Pos,ABB_Z_Pos,Chamber_Temp,Chamber_Pressure,Main_Gas_Flow_Rate,PF1_Pressure,PF1_Gas_Flow_Rate,PF2_Pressure,PF2_Gas_Flow_Rate
20250220T06:44:59.016,0,0,0,1320,0.0,0,0.002,0.0,0.002,0.0
20250220T06:45:00.017,0,0,0,1320,0.0,0,0.002,0.0,0.002,0.0
20250220T06:45:01.016,0,0,0,1320,0.0,0,0.002,0.0,0.002,0.0
20250220T06:45:02.020,0,0,0,1320,0.0,0,0.002,0.0,0.002,0.0
20250220T06:45:03.005,0,0,0,1320,0.0,0,0.0,0.0,0.002,0.0
20250220T06:45:04.003,0,0,0,1320,0.0,0,0.002,0.0,0.002,0.0
20250220T06:45:05.011,0,0,0,1320,0.0,0,0.002,0.0,0.002,0.0
20250220T06:45:06.025,0,0,0,1320,0.0,0,0.002,0.0,0.002,0.0
20250220T06:45:07.012,0,0,0,1320,0.0,0,0.002,0.0,0.002,0.0
20250220T06:45:08.016,0,0,0,1320,0.0,0,0.002,0.0,0.002,0.0
20250220T06:45:09.020,0,0,0,1320,0.0,0,0.002,0.0,0.002,0.0
20250220T06:45:10.003,0,0,0,1320,0.0,0,0.0,0.0,0.002,0.0
20250220T06:45:11.013,0,0,0,1320,0.0,0,0.002,0.0,0.002,0.0
20250220T06:45:12.017,0,0,0,1320,0.0,0,0.002,0.0,0.002,0.0
20250220T06:45:13.020,0,0,0,1320,0.0,0,0.0,0.0,0.002,0.0
20250220T06:45:14.023,0,0,0,1320,0.0,0,0.002,0.0,0.002,0.0
20250220T06:45:15.033,0,0,0,1320,0.0,0,0.002,0.0,0.002,0.0
20250220T06:45:16.004,0,0,0,1320,0.0,0,0.002,0.0,0.002,0.0
20250220T06:45:17.010,0,0,0,1320,0.0,0,0.0,0.0,0.002,0.0
20250220T06:45:18.002,0,0,0,1320,0.0,0,0.0,0.0,0.002,0.0
20250220T06:45:19.023,0,0,0,1320,0.0,0,0.002,0.0,0.002,0.0
20250220T06:45:20.004,0,0,0,1320,0.0,0,0.002,0.0,0.002,0.0
20250220T06:45:21.004,0,0,0,1320,0.0,0,0.002,0.0,0.002,0.0
20250220T06:45:22.018,0,0,0,1320,0.0,0,0.002,0.0,0.002,0.0
20250220T06:45:23.012,0,0,0,1320,0.0,0,0.0,0.0,0.002,0.0
20250220T06:45:24.020,0,0,0,1320,0.0,0,0.0,0.0,0.002,0.0
20250220T06:45:25.006,0,0,0,1320,0.0,0,0.002,0.0,0.002,0.0
20250220T06:45:26.025,0,0,0,1320,0.0,0,0.0,0.0,0.002,0.0
20250220T06:45:27.009,0,0,0,1320,0.0,0,0.0,0.0,0.002,0.0
20250220T06:45:28.017,0,0,0,1320,0.0,0,0.002,0.0,0.002,0.0
20250220T06:45:29.010,0,0,0,1320,0.0,0,0.002,0.0,0.002,0.0
20250220T06:45:30.009,0,0,0,1320,0.0,0,0.0,0.0,0.002,0.0
20250220T06:45:31.003,0,0,0,1320,0.0,0,0.002,0.0,0.002,0.0
20250220T06:45:32.000,0,0,0,1320,0.0,0,0.002,0.0,0.002,0.0
20250220T06:45:33.020,0,0,0,1320,0.0,0,0.002,0.0,0.002,0.0
20250220T06:45:34.010,0,0,0,1320,0.0,0,0.0,0.0,0.002,0.0
20250220T06:45:35.026,0,0,0,1320,0.0,0,0.002,0.0,0.002,0.0
20250220T06:45:36.017,0,0,0,1320,0.0,0,0.0,0.0,0.0,0.0
20250220T06:45:37.008,0,0,0,1320,0.0,0,0.0,0.0,0.002,0.0
20250220T06:45:38.030,0,0,0,1320,0.0,0,0.002,0.0,0.002,0.0
20250220T06:45:39.003,0,0,0,1320,0.0,0,0.002,0.0,0.002,0.0
20250220T06:45:40.000,0,0,0,1320,0.0,0,0.002,0.0,0.002,0.0
20250220T06:45:41.017,0,0,0,1320,0.0,0,0.002,0.0,0.002,0.0
20250220T06:45:42.003,0,0,0,1320,0.0,0,0.0,0.0,0.002,0.0
20250220T06:45:43.011,0,0,0,1320,0.0,0,0.0,0.0,0.002,0.0
20250220T06:45:44.014,0,0,0,1320,0.0,0,0.002,0.0,0.002,0.0
20250220T06:45:45.023,0,0,0,1320,0.0,0,0.002,0.0,0.002,0.0
20250220T06:45:46.023,0,0,0,1320,0.0,0,0.002,0.0,0.002,0.0
20250220T06:45:47.022,0,0,0,1320,0.0,0,0.002,0.0,0.002,0.0
20250220T06:45:48.010,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:45:49.025,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:45:50.003,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:45:51.024,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:45:52.004,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:45:53.011,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:45:54.023,0,0,0,1320,0.0,1,0.0,0.0,0.0,0.0
20250220T06:45:55.026,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:45:56.059,0,0,0,1320,0.0,1,0.002,0.0,0.0,0.0
20250220T06:45:57.015,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:45:58.043,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:45:59.035,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:00.024,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:01.017,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:02.034,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:03.022,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:04.035,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:05.022,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:06.020,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:07.025,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:46:08.042,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:09.019,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:10.038,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:46:11.023,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:46:12.038,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:13.021,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:14.022,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:15.018,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:16.039,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:17.018,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:18.033,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:19.037,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:20.033,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:21.029,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:22.044,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:23.013,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:24.039,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:25.022,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:26.035,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:27.036,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:28.006,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:29.016,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:30.024,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:46:31.026,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:32.020,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:33.019,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:46:34.033,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:35.026,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:36.021,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:37.036,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:38.025,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:39.029,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:46:40.028,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:41.022,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:42.033,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:43.033,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:44.033,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:46:45.037,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:46.032,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:47.037,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:48.028,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:49.027,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:50.020,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:46:51.024,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:46:52.026,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:46:53.018,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:46:54.035,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:46:55.028,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:46:56.020,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:46:57.028,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:46:58.027,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:46:59.024,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:47:00.032,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:47:01.021,0,0,0,1320,0.0,1,0.0,0.0,0.0,0.0
20250220T06:47:02.023,0,0,0,1320,0.0,1,0.002,0.0,0.0,0.0
20250220T06:47:03.020,0,0,0,1320,0.0,1,0.0,0.0,0.0,0.0
20250220T06:47:04.024,0,0,0,1320,0.0,1,0.0,0.0,0.0,0.0
20250220T06:47:05.031,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:47:06.037,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:47:07.036,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:47:08.029,0,0,0,1320,0.0,1,0.0,0.0,0.0,0.0
20250220T06:47:09.023,0,0,0,1320,0.0,1,0.0,0.0,0.0,0.0
20250220T06:47:10.033,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:47:11.019,0,0,0,1320,0.0,1,0.0,0.0,0.0,0.0
20250220T06:47:12.026,0,0,0,1320,0.0,1,0.002,0.0,0.0,0.0
20250220T06:47:13.026,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:47:14.027,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:47:15.026,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:47:16.026,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:47:17.032,0,0,0,1320,0.0,1,0.0,0.0,0.0,0.0
20250220T06:47:18.040,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:47:19.028,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:47:20.027,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:47:21.027,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:47:22.031,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:47:23.031,0,0,0,1320,0.0,1,0.0,0.0,0.0,0.0
20250220T06:47:24.037,0,0,0,1320,0.0,1,0.0,0.0,0.0,0.0
20250220T06:47:25.031,0,0,0,1320,0.0,1,0.0,0.0,0.0,0.0
20250220T06:47:26.029,0,0,0,1320,0.0,1,0.0,0.0,0.0,0.0
20250220T06:47:27.038,0,0,0,1320,0.0,1,0.0,0.0,0.0,0.0
20250220T06:47:28.025,0,0,0,1320,0.0,1,0.0,0.0,0.0,0.0
20250220T06:47:29.022,0,0,0,1320,0.0,1,0.0,0.0,0.0,0.0
20250220T06:47:30.041,0,0,0,1320,0.0,1,0.0,0.0,0.0,0.0
20250220T06:47:31.034,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:47:32.030,0,0,0,1320,0.0,1,0.0,0.0,0.0,0.0
20250220T06:47:33.029,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:47:34.025,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:47:35.038,0,0,0,1320,0.0,1,0.0,0.0,0.0,0.0
20250220T06:47:36.020,0,0,0,1320,0.0,1,0.002,0.0,0.0,0.0
20250220T06:47:37.033,0,0,0,1320,0.0,1,0.0,0.0,0.0,0.0
20250220T06:47:38.028,0,0,0,1320,0.0,1,0.0,0.0,0.0,0.0
20250220T06:47:39.026,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:47:40.036,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:47:41.015,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:47:42.032,0,0,0,1320,0.0,1,0.0,0.0,0.0,0.0
20250220T06:47:43.032,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:47:44.029,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:47:45.028,0,0,0,1320,0.0,1,0.0,0.0,0.0,0.0
20250220T06:47:46.039,0,0,0,1320,0.0,1,0.0,0.0,0.0,0.0
20250220T06:47:47.033,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:47:48.024,0,0,0,1320,0.0,1,0.002,0.0,0.0,0.0
20250220T06:47:49.049,0,0,0,1320,0.0,1,0.002,0.0,0.0,0.0
20250220T06:47:50.018,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:47:51.025,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:47:52.038,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:47:53.035,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:47:54.036,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:47:55.016,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:47:56.037,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:47:57.029,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:47:58.028,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:47:59.038,0,0,0,1320,0.0,1,0.002,0.0,0.0,0.0
20250220T06:48:00.018,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:48:01.014,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:48:02.020,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:48:03.033,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:48:04.029,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:48:05.029,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:48:06.027,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:48:07.024,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:48:08.018,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:48:09.018,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:48:10.010,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:48:11.059,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:48:12.062,0,0,0,1320,0.0,1,0.002,0.0,0.0,0.0
20250220T06:48:13.027,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:48:14.030,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:48:15.031,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:48:16.024,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:48:17.030,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:48:18.027,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:48:19.033,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:48:20.025,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:48:21.040,0,0,0,1320,0.0,1,0.0,0.0,0.002,0.0
20250220T06:48:22.040,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:48:23.019,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:48:24.014,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:48:25.030,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:48:26.021,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:48:27.043,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:48:28.022,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:48:29.029,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
20250220T06:48:30.030,0,0,0,1320,0.0,1,0.002,0.0,0.002,0.0
