TimeStamp,Tag Name,ABB_X,ABB_Y,ABB_Z,Chamber_Temp,Chamber_Pressure,Main_Gas_Flow,PF1_Gas_Flow,PF2_Gas_Flow,PF1_LibraWeight,PF2_LibraWeight,PF1_Pressure,PF2_Pressure
20241204T3:54:48.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,1.618,741,174.9,2.5,62.26,62.67,1.665,0
20241204T3:54:49.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,1.726,808,189.5,2.5,62.26,62.67,1.777,0
20241204T3:54:50.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,1.834,874,202.4,2.5,62.26,62.68,1.892,0
20241204T3:54:51.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,1.94,942,206.9,2.5,62.26,62.67,1.995,0
20241204T3:54:52.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,2.03,1001,197,0,62.26,62.68,2.072,0
20241204T3:54:53.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,2.123,1062,171.9,0,62.26,62.68,2.16,0
20241204T3:54:54.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,2.211,1095,166.3,2.5,62.26,62.68,2.247,0
20241204T3:54:55.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,2.332,1190,180.2,2.5,62.26,62.68,2.375,0
20241204T3:54:56.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,2.437,1250,197.9,2.5,62.26,62.68,2.487,0
20241204T3:54:57.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,2.545,1313,211.3,2.5,62.26,62.68,2.597,0
20241204T3:54:58.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,2.647,1378,208.4,2.5,62.26,62.68,2.69,0
20241204T3:54:59.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,2.741,1445,180.6,2.5,62.26,62.68,2.772,0
20241204T3:55:00.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,2.832,1511,165.7,2.5,62.26,62.68,2.865,0.002
20241204T3:55:01.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,2.93,1572,172.3,2.5,62.26,62.68,2.967,0
20241204T3:55:02.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,3.035,1638,189,0,62.26,62.68,3.077,0
20241204T3:55:03.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,3.116,1669,202.7,2.5,62.26,62.68,3.167,0
20241204T3:55:04.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,3.243,1765,216.8,2.5,62.26,62.67,3.29,0
20241204T3:55:05.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,3.338,1828,196.2,2.5,62.26,62.67,3.377,0
20241204T3:55:06.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,3.422,1895,166.5,2.5,62.26,62.67,3.455,0
20241204T3:55:07.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,3.525,1962,162.9,2.5,62.26,62.67,3.56,0.002
20241204T3:55:08.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,3.623,2028,175.4,2.5,62.26,62.67,3.665,0
20241204T3:55:09.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,3.728,2096,190.6,2.5,62.26,62.67,3.772,0
20241204T3:55:10.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,3.831,2165,207,0,62.26,62.67,3.885,0.002
20241204T3:55:11.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,3.931,2228,219.7,2.5,62.26,62.67,3.982,0
20241204T3:55:12.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.018,2283,210.3,2.5,62.26,62.67,4.065,0
20241204T3:55:13.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.086,2350,189,0,62.26,62.68,4.13,0
20241204T3:55:14.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.157,2414,184.7,2.5,62.26,62.68,4.205,0
20241204T3:55:15.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.24,2428,212.3,2.5,62.26,62.68,4.297,0
20241204T3:55:16.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.318,2489,242,2.5,62.26,62.68,4.385,0.002
20241204T3:55:17.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.377,2526,243.8,0,62.26,62.68,4.445,0.002
20241204T3:55:18.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.439,2574,226.5,2.5,62.26,62.67,4.502,0
20241204T3:55:19.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.488,2637,210.5,0,62.26,62.67,4.55,0
20241204T3:55:20.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.542,2696,211.7,0,62.26,62.67,4.605,0
20241204T3:55:21.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.596,2737,214.3,2.5,62.26,62.67,4.66,0
20241204T3:55:22.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.652,2742,222.9,2.5,62.26,62.67,4.722,0.002
20241204T3:55:23.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.694,2795,238.6,2.5,62.26,62.67,4.78,0
20241204T3:55:24.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.728,2828,249.6,2.5,62.26,62.67,4.822,0
20241204T3:55:25.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.754,2869,256.2,2.5,62.26,62.67,4.857,0
20241204T3:55:26.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.779,2936,256.8,0,62.26,62.67,4.885,0.002
20241204T3:55:27.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.803,2967,247.7,0,62.26,62.68,4.905,0
20241204T3:55:28.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.826,2953,244.1,2.5,62.26,62.68,4.93,0
20241204T3:55:29.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.852,3027,244,0,62.26,62.68,4.952,0
20241204T3:55:30.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.877,3046,245.3,2.5,62.26,62.67,4.975,0
20241204T3:55:31.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.887,3090,244.6,0,62.26,62.67,5,0.002
20241204T3:55:32.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.897,3113,254.2,2.5,62.26,62.67,5.017,0
20241204T3:55:33.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.904,3128,265,2.5,62.26,62.67,5.035,0
20241204T3:55:34.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.914,3161,276.7,0,62.26,62.67,5.052,0
20241204T3:55:35.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.919,3168,279.9,2.5,62.26,62.67,5.06,0.002
20241204T3:55:36.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.921,3207,278.7,2.5,62.26,62.67,5.065,0
20241204T3:55:37.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.926,3236,278.9,2.5,62.26,62.67,5.072,0.002
20241204T3:55:38.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.929,3276,279.8,0,62.26,62.67,5.077,0.002
20241204T3:55:39.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.931,3286,278.5,2.5,62.26,62.67,5.08,0.002
20241204T3:55:40.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.936,3218,276.5,0,62.26,62.67,5.082,0.002
20241204T3:55:41.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.941,3209,278.3,2.5,62.26,62.67,5.087,0
20241204T3:55:42.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.944,3250,279.1,2.5,62.26,62.67,5.09,0
20241204T3:55:43.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.944,3243,276.7,2.5,62.26,62.67,5.095,0
20241204T3:55:44.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.95,3257,277.7,2.5,62.26,62.67,5.097,0.002
20241204T3:55:45.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.958,3297,277.9,2.5,62.26,62.67,5.105,0
20241204T3:55:46.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.96,3326,277.5,2.5,62.26,62.67,5.107,0.002
20241204T3:55:47.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.965,3350,277.1,2.5,62.26,62.67,5.112,0
20241204T3:55:48.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.97,3364,278.9,2.5,62.26,62.67,5.117,0.002
20241204T3:55:49.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.975,3382,274.9,2.5,62.26,62.67,5.12,0
20241204T3:55:50.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.98,3339,276.9,0,62.26,62.67,5.127,0.002
20241204T3:55:51.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.985,3310,278.5,2.5,62.26,62.67,5.127,0.002
20241204T3:55:52.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.99,3324,278.3,0,62.26,62.67,5.132,0.002
20241204T3:55:53.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.993,3372,276.7,2.5,62.26,62.67,5.137,0
20241204T3:55:54.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.999,3391,280.1,2.5,62.26,62.67,5.142,0.002
20241204T3:55:55.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.999,3417,279.8,0,62.26,62.67,5.147,0.002
20241204T3:55:56.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,5.002,3449,277.1,0,62.26,62.67,5.15,0.002
20241204T3:55:57.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,5.002,3479,279.8,2.5,62.26,62.67,5.15,0.002
20241204T3:55:58.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,5.002,3485,280.1,2.5,62.26,62.67,5.15,0.002
20241204T3:55:59.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.998,3394,282.2,2.5,62.26,62.67,5.15,0.002
20241204T3:56:00.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.999,3360,287.3,0,62.26,62.67,5.152,0.002
20241204T3:56:01.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.998,3333,290.8,0,62.26,62.67,5.155,0.002
20241204T3:56:02.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.998,3346,293.3,2.5,62.26,62.67,5.155,0
20241204T3:56:03.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.995,3389,293.8,2.5,62.26,62.67,5.157,0.002
20241204T3:56:04.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.998,3485,305.4,0,62.26,62.67,5.162,0.002
20241204T3:56:05.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.995,3506,307.2,2.5,62.26,62.67,5.165,0.002
20241204T3:56:06.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.995,3494,307.8,0,62.26,62.67,5.165,0
20241204T3:56:07.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.993,3460,307,0,62.26,62.67,5.162,0.002
20241204T3:56:08.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.99,3515,304,2.5,62.26,62.67,5.16,0.002
20241204T3:56:09.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.99,3525,301.8,0,62.26,62.67,5.157,0.002
20241204T3:56:10.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.995,3506,300.6,0,62.26,62.67,5.157,0.002
20241204T3:56:11.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.998,3492,299.9,0,62.26,62.67,5.165,0.002
20241204T3:56:12.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.995,3446,299.8,0,62.26,62.67,5.162,0.002
20241204T3:56:13.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.995,3506,300.7,0,62.26,62.67,5.162,0
20241204T3:56:14.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.993,3530,299.4,0,62.26,62.67,5.162,0.002
20241204T3:56:15.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.99,3546,298.3,0,62.26,62.67,5.16,0
20241204T3:56:16.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.99,3539,296.6,2.5,62.26,62.67,5.157,0.002
20241204T3:56:17.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.993,3492,298.2,2.5,62.26,62.67,5.16,0.002
20241204T3:56:18.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.998,3494,300.2,0,62.26,62.67,5.162,0.002
20241204T3:56:19.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.999,3499,297.8,0,62.26,62.67,5.165,0.002
20241204T3:56:20.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.998,3477,298.6,2.5,62.26,62.67,5.165,0
20241204T3:56:21.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.999,3436,299.2,0,62.26,62.67,5.165,0.002
20241204T3:56:22.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.998,3420,299.5,0,62.26,62.67,5.165,0.002
20241204T3:56:23.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.995,3430,299.2,0,62.26,62.67,5.162,0.002
20241204T3:56:24.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.993,3455,299.2,2.5,62.26,62.67,5.16,0.002
20241204T3:56:25.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.993,3504,298.3,0,62.26,62.67,5.16,0.002
20241204T3:56:26.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.993,3563,299.5,0,62.26,62.67,5.16,0.002
20241204T3:56:27.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.993,3640,300.4,0,62.26,62.67,5.162,0
20241204T3:56:28.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.993,3642,297.8,0,62.26,62.67,5.162,0.002
20241204T3:56:29.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.993,3645,297.5,0,62.26,62.67,5.16,0.002
20241204T3:56:30.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.99,3626,297.4,0,62.26,62.67,5.16,0.002
20241204T3:56:31.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.99,3709,301,0,62.26,62.67,5.157,0.002
20241204T3:56:32.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.998,3709,301.6,0,62.26,62.67,5.16,0.002
20241204T3:56:33.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.999,3817,296.6,2.5,62.26,62.67,5.162,0.002
20241204T3:56:34.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.999,3853,298.6,2.5,62.26,62.67,5.165,0.002
20241204T3:56:35.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.999,3894,298,2.5,62.26,62.67,5.165,0.002
20241204T3:56:36.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.998,3892,299.4,2.5,62.26,62.67,5.167,0.002
20241204T3:56:37.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.995,3886,298,2.5,62.26,62.67,5.165,0.002
20241204T3:56:38.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.995,3899,299.5,2.5,62.26,62.67,5.165,0.002
20241204T3:56:39.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.993,3844,298.3,0,62.26,62.67,5.162,0.002
20241204T3:56:40.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.993,3762,301.8,0,62.26,62.67,5.16,0.002
20241204T3:56:41.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.99,3695,302.8,2.5,62.26,62.67,5.16,0.002
20241204T3:56:42.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.99,3698,298.6,2.5,62.26,62.67,5.157,0
20241204T3:56:43.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.995,3712,298.6,2.5,62.26,62.67,5.157,0.002
20241204T3:56:44.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.999,3712,297.1,2.5,62.26,62.67,5.162,0
20241204T3:56:45.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,5.002,3649,297,0,62.26,62.67,5.165,0.002
20241204T3:56:46.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,5.004,3631,297,0,62.26,62.67,5.167,0.002
20241204T3:56:47.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,5.004,3520,295.8,0,62.26,62.67,5.17,0.002
20241204T3:56:48.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,5.002,3515,295.1,2.5,62.26,62.67,5.17,0.002
20241204T3:56:49.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,5.002,3559,298.6,2.5,62.26,62.67,5.17,0.002
20241204T3:56:50.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.999,3549,302.2,2.5,62.26,62.67,5.17,0.002
20241204T3:56:51.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.999,3546,301.1,2.5,62.26,62.67,5.167,0.002
20241204T3:56:52.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.998,3537,297.8,2.5,62.26,62.67,5.167,0.002
20241204T3:56:53.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.998,3580,299.5,2.5,62.26,62.67,5.167,0.002
20241204T3:56:54.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.998,3654,299.9,0,62.26,62.67,5.167,0.002
20241204T3:56:55.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.999,3628,297.4,2.5,62.26,62.67,5.167,0.002
20241204T3:56:56.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.998,3638,300.4,0,62.26,62.67,5.165,0
20241204T3:56:57.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.998,3642,298.6,0,62.26,62.67,5.165,0.002
20241204T3:56:58.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.998,3674,298.6,2.5,62.26,62.67,5.165,0.002
20241204T3:56:59.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.998,3695,299.8,2.5,62.26,62.67,5.165,0.002
20241204T3:57:00.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.995,3702,301.1,2.5,62.26,62.67,5.165,0
20241204T3:57:01.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.998,3724,301.9,0,62.26,62.67,5.167,0.002
20241204T3:57:02.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.995,3745,306,2.5,62.26,62.67,5.167,0.002
20241204T3:57:03.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.998,3734,305,0,62.26,62.67,5.167,0.002
20241204T3:57:04.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.995,3740,304,0,62.26,62.67,5.167,0
20241204T3:57:05.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.995,3743,305,0,62.26,62.67,5.167,0.002
20241204T3:57:06.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.944,3736,258,0,62.26,62.67,5.092,0.002
20241204T3:57:07.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.74,3717,122,0,62.26,62.67,4.935,0.002
20241204T3:57:08.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.544,3678,110.1,0,62.26,62.67,4.77,0.002
20241204T3:57:09.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.346,3656,134.8,2.5,62.26,62.67,4.61,0.002
20241204T3:57:10.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,4.145,3660,169.8,0,62.26,62.67,4.46,0.002
20241204T3:57:11.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,3.946,3650,204.3,0,62.26,62.67,4.312,0.002
20241204T3:57:12.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,3.745,3566,247.2,2.5,62.26,62.67,4.182,0
20241204T3:57:13.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,3.539,3552,281.5,0,62.26,62.67,4.047,0.002
20241204T3:57:14.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,3.332,3526,304.8,2.5,62.26,62.67,3.915,0.002
20241204T3:57:15.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,3.123,3414,328,0,62.26,62.67,3.78,0.002
20241204T3:57:16.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,2.915,3380,345.3,0,62.26,62.67,3.642,0.002
20241204T3:57:17.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,2.701,3217,359.4,2.5,62.26,62.67,3.507,0.002
20241204T3:57:18.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,2.486,3154,369,0,62.26,62.67,3.372,0
20241204T3:57:19.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,2.27,3032,376.6,0,62.26,62.67,3.237,0.002
20241204T3:57:20.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,2.053,2961,380.7,0,62.26,62.68,3.105,0.002
20241204T3:57:21.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,1.834,2751,382.2,2.5,62.26,62.68,2.972,0.002
20241204T3:57:22.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,1.628,2534,381.3,0,62.26,62.68,2.842,0
20241204T3:57:23.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,1.435,2369,378.3,2.5,62.26,62.68,2.715,0
20241204T3:57:24.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,1.249,2095,365.6,0,62.26,62.68,2.582,0
20241204T3:57:25.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,1.087,1930,344.1,2.5,62.26,62.68,2.455,0.002
20241204T3:57:26.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.965,1779,323.5,2.5,62.26,62.68,2.337,0.002
20241204T3:57:27.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.839,1546,295.9,2.5,62.26,62.68,2.2,0.002
20241204T3:57:28.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.749,1327,267.8,0,62.26,62.68,2.067,0.002
20241204T3:57:29.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.678,1152,235.2,2.5,62.26,62.68,1.937,0.002
20241204T3:57:30.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.617,963,206.9,0,62.26,62.68,1.817,0.002
20241204T3:57:31.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.563,817,199.8,0,62.26,62.68,1.717,0.002
20241204T3:57:32.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.519,655,201.2,0,62.26,62.68,1.627,0
20241204T3:57:33.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.48,534,199.5,0,62.26,62.68,1.547,0.002
20241204T3:57:34.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.445,397,188.6,2.5,62.26,62.68,1.462,0
20241204T3:57:35.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.416,245,176.1,2.5,62.26,62.68,1.395,0
20241204T3:57:36.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.384,150,172.2,0,62.26,62.68,1.32,0
20241204T3:57:37.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.359,90,167.5,0,62.26,62.68,1.257,0
20241204T3:57:38.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.338,0,160.5,0,62.26,62.68,1.195,0
20241204T3:57:39.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.31,0,145.8,2.5,62.26,62.68,1.125,0
20241204T3:57:40.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.289,0,134,2.5,62.26,62.68,1.062,0
20241204T3:57:41.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.269,0,120.8,0,62.26,62.68,0.99,0
20241204T3:57:42.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.249,0,108,2.5,62.26,62.68,0.93,0
20241204T3:57:43.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.23,0,103.7,2.5,62.26,62.68,0.88,0
20241204T3:57:44.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.212,0,104.9,2.5,62.26,62.68,0.832,0
20241204T3:57:45.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.197,0,105.3,0,62.26,62.68,0.792,0
20241204T3:57:46.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.183,0,103.7,0,62.26,62.68,0.752,0
20241204T3:57:47.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.168,0,98.1,2.5,62.26,62.68,0.71,0.002
20241204T3:57:48.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.153,0,87.6,0,62.26,62.67,0.667,0.002
20241204T3:57:49.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.142,0,78.4,0,62.26,62.68,0.622,0
20241204T3:57:50.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.129,0,66.7,2.5,62.26,62.68,0.58,0
20241204T3:57:51.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.117,0,59.5,2.5,62.26,62.67,0.54,0
20241204T3:57:52.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.104,0,56.5,0,62.26,62.68,0.507,0
20241204T3:57:53.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.093,0,54.3,2.5,62.26,62.68,0.475,0
20241204T3:57:54.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.083,0,51,0,62.26,62.68,0.44,0
20241204T3:57:55.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.073,0,43.1,0,62.26,62.68,0.405,0
20241204T3:57:56.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.063,0,37.6,2.5,62.26,62.68,0.372,0
20241204T3:57:57.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.053,0,30.9,0,62.26,62.67,0.342,0
20241204T3:57:58.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.046,0,29.7,2.5,62.26,62.67,0.315,0
20241204T3:57:59.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.041,0,27.8,2.5,62.26,62.67,0.29,0
20241204T3:58:00.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.034,0,27.3,0,62.26,62.67,0.265,0
20241204T3:58:01.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.034,0,24.1,0,62.26,62.68,0.24,0
20241204T3:58:02.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.034,0,19.6,0,62.26,62.68,0.217,0
20241204T3:58:03.000,calc:Coldspray_data_,-509.84,-2213.86,1280.82,25,0.039,0,13.6,0,62.26,62.68,0.192,0
