Date,Time,ms,Data_Type,ABB_X,ABB_Y,ABB_Z,Chamber_Temp,Chamber_Pressure,Main_Gas_Flow,PF1_Gas_Flow,PF2_Gas_Flow,PF1_LibraWeight,PF2_LibraWeight,PF1_Pressure,PF2_Pressure
5/12/2024,5:05:49 pm,0,Double[12],0,0,0,1000,4.999,1784,301.1,0,62.26,62.58,5.19,0.002
5/12/2024,5:05:50 pm,0,Double[12],0,0,0,1000,4.999,1784,301.1,0,62.26,62.58,5.192,0.002
5/12/2024,5:05:51 pm,0,Double[12],0,0,0,1000,4.999,1784,300.2,0,62.26,62.59,5.19,0.002
5/12/2024,5:05:52 pm,0,Double[12],0,0,0,1000,4.999,1784,299.5,0,62.26,62.59,5.19,0
5/12/2024,5:05:53 pm,0,Double[12],0,0,0,1000,4.999,1784,299.8,0,62.26,62.58,5.19,0.002
5/12/2024,5:05:54 pm,0,Double[12],0,0,0,1000,4.999,1784,299.4,0,62.26,62.58,5.19,0.002
5/12/2024,5:05:55 pm,0,Double[12],0,0,0,1000,4.998,1782,303.6,0,62.26,62.58,5.19,0.002
5/12/2024,5:05:56 pm,0,Double[12],0,0,0,1000,4.998,1784,302.8,0,62.26,62.58,5.19,0.002
5/12/2024,5:05:57 pm,0,Double[12],0,0,0,1000,4.998,1784,300.4,0,62.26,62.58,5.187,0.002
5/12/2024,5:05:58 pm,0,Double[12],0,0,0,1000,4.999,1782,298.7,0,62.26,62.58,5.187,0.002
5/12/2024,5:05:59 pm,0,Double[12],0,0,0,1000,4.998,1784,298.3,0,62.26,62.58,5.187,0.002
5/12/2024,5:06:00 pm,0,Double[12],0,0,0,1000,4.999,1784,299.5,0,62.26,62.58,5.19,0.002
5/12/2024,5:06:01 pm,0,Double[12],0,0,0,1000,4.998,1784,302.8,0,62.26,62.58,5.19,0.002
5/12/2024,5:06:02 pm,0,Double[12],0,0,0,1000,4.999,1787,299.8,0,62.26,62.58,5.187,0.002
5/12/2024,5:06:03 pm,0,Double[12],0,0,0,1000,4.998,1789,299.4,0,62.26,62.59,5.187,0.002
5/12/2024,5:06:04 pm,0,Double[12],0,0,0,1000,4.998,1789,299.4,0,62.26,62.59,5.19,0.002
5/12/2024,5:06:05 pm,0,Double[12],0,0,0,1000,4.999,1789,299.4,0,62.26,62.59,5.187,0.002
5/12/2024,5:06:06 pm,0,Double[12],0,0,0,1000,4.998,1789,299.2,0,62.26,62.58,5.185,0.002
5/12/2024,5:06:07 pm,0,Double[12],0,0,0,1000,4.998,1789,296.6,0,62.26,62.58,5.182,0.002
5/12/2024,5:06:08 pm,0,Double[12],0,0,0,1000,4.995,1784,293,0,62.26,62.58,5.182,0.002
5/12/2024,5:06:09 pm,0,Double[12],0,0,0,1000,4.995,1782,292.3,0,62.26,62.58,5.182,0.002
5/12/2024,5:06:10 pm,0,Double[12],0,0,0,1000,4.998,1779,295.4,0,62.26,62.58,5.182,0.002
5/12/2024,5:06:11 pm,0,Double[12],0,0,0,1000,4.998,1780,297.5,0,62.26,62.58,5.182,0.002
