Date,Time,ms,Data_Type,ABB_X,ABB_Y,ABB_Z,Chamber_Temp,Chamber_Pressure,Main_Gas_Flow,PF1_Gas_Flow,PF2_Gas_Flow,PF1_LibraWeight,PF2_LibraWeight,PF1_Pressure,PF2_Pressure
4/12/2024,5:55:37 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.004,1775,301.4,0,62.26,62.61,5.192,0.002
4/12/2024,5:55:38 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.007,1770,299.5,0,62.26,62.61,5.192,0.002
4/12/2024,5:55:39 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.007,1767,298.6,0,62.26,62.61,5.192,0.002
4/12/2024,5:55:40 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.007,1767,299.5,0,62.26,62.61,5.192,0.002
4/12/2024,5:55:41 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.007,1767,301.9,0,62.26,62.61,5.192,0.002
4/12/2024,5:55:42 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.007,1767,302.4,0,62.26,62.61,5.195,0.002
4/12/2024,5:55:43 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.007,1767,300.4,0,62.26,62.61,5.195,0.002
4/12/2024,5:55:44 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.007,1768,301,0,62.26,62.62,5.195,0.002
4/12/2024,5:55:45 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.007,1763,301,0,62.26,62.62,5.195,0.002
4/12/2024,5:55:46 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.007,1758,301,0,62.26,62.62,5.195,0.002
4/12/2024,5:55:47 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.007,1758,300.7,0,62.26,62.61,5.195,0.002
4/12/2024,5:55:48 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.007,1765,300.7,0,62.26,62.61,5.195,0.002
4/12/2024,5:55:49 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.007,1768,301.6,0,62.26,62.61,5.195,0.002
4/12/2024,5:55:50 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.007,1763,299,0,62.26,62.61,5.195,0.002
4/12/2024,5:55:51 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.007,1767,297.5,0,62.26,62.61,5.195,0.002
4/12/2024,5:55:52 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.007,1767,299.5,0,62.26,62.62,5.195,0.002
4/12/2024,5:55:53 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.007,1767,302.4,0,62.26,62.62,5.195,0.002
4/12/2024,5:55:54 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.007,1767,300.2,0,62.26,62.61,5.192,0.002
4/12/2024,5:55:55 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.007,1768,300.2,0,62.26,62.61,5.195,0.002
4/12/2024,5:55:56 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.007,1761,299.4,0,62.26,62.61,5.192,0.002
4/12/2024,5:55:57 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.007,1767,298.2,0,62.26,62.61,5.192,0.002
4/12/2024,5:55:58 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.007,1763,299.9,0,62.26,62.61,5.192,0.002
4/12/2024,5:55:59 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.004,1768,300.4,0,62.26,62.61,5.195,0.002
4/12/2024,5:56:00 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.004,1763,299,0,62.26,62.61,5.195,0.002
4/12/2024,5:56:01 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.007,1767,298.7,0,62.26,62.61,5.192,0.002
4/12/2024,5:56:02 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.004,1758,299.4,0,62.26,62.61,5.192,0.002
4/12/2024,5:56:03 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.007,1756,299.4,0,62.26,62.61,5.192,0.002
4/12/2024,5:56:04 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.007,1763,299.8,0,62.26,62.61,5.195,0.002
4/12/2024,5:56:05 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.009,1763,300.2,0,62.26,62.61,5.195,0.002
4/12/2024,5:56:06 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.007,1758,301,0,62.26,62.61,5.195,0.002
4/12/2024,5:56:07 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.007,1758,299.4,0,62.26,62.61,5.195,0.002
4/12/2024,5:56:08 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.007,1754,298,0,62.26,62.61,5.195,0.002
4/12/2024,5:56:09 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.007,1756,298.2,0,62.26,62.61,5.195,0.002
4/12/2024,5:56:10 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.007,1763,299.4,0,62.26,62.61,5.192,0.002
4/12/2024,5:56:11 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.007,1758,300.2,0,62.26,62.61,5.192,0.002
4/12/2024,5:56:12 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.007,1756,300.4,0,62.26,62.61,5.195,0.002
4/12/2024,5:56:13 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.007,1760,298.7,0,62.26,62.61,5.195,0.002
4/12/2024,5:56:14 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.009,1763,298,0,62.26,62.61,5.195,0.002
4/12/2024,5:56:15 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.009,1758,300.2,0,62.26,62.61,5.195,0.002
4/12/2024,5:56:16 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.009,1758,302.6,0,62.26,62.61,5.197,0.002
4/12/2024,5:56:17 pm,0,Double[12],-509.83,-2213.82,1278.23,1000,5.009,1758,304.2,0,62.26,62.61,5.197,0.002
