hh:\Configuration:=Coldspray_data_array
		Local time
2024/12/13	11:47:00 am	000
2024/12/13	11:55:00 am	000

2024/12/13	11:47:00 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.995, 2435, 0, 198.1, 62.26, 62.8, 0.002, 5.095}	Good
2024/12/13	11:47:01 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.995, 2436, 0, 198.5, 62.26, 62.8, 0.002, 5.095}	Good
2024/12/13	11:47:02 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.995, 2431, 0, 198.8, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	11:47:03 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.995, 2433, 0, 199.6, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	11:47:04 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.995, 2429, 0, 198.8, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	11:47:05 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.995, 2426, 0, 198.5, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	11:47:06 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.995, 2421, 0, 198.5, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	11:47:07 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.998, 2422, 0, 198.4, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	11:47:08 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.998, 2429, 0, 200, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	11:47:09 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.998, 2433, 0, 197.6, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	11:47:10 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.998, 2443, 0, 198.1, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	11:47:11 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.998, 2453, 0, 197.6, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	11:47:12 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.998, 2455, 0, 197.9, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	11:47:13 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.998, 2450, 0, 198.1, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	11:47:14 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.998, 2445, 0, 198.8, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	11:47:15 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.998, 2447, 0, 199.6, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	11:47:16 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.998, 2447, 0, 198.5, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	11:47:17 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.998, 2445, 0, 197.3, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	11:47:18 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.998, 2441, 0, 196.7, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	11:47:19 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2441, 0, 200.1, 62.26, 62.79, 0.002, 5.1}	Good
2024/12/13	11:47:20 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2438, 0, 199.6, 62.26, 62.79, 0.005, 5.1}	Good
2024/12/13	11:47:21 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2436, 0, 199.3, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	11:47:22 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2440, 0, 196.7, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	11:47:23 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2438, 0, 197.7, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	11:47:24 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2433, 0, 198.1, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	11:47:25 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2422, 0, 197.7, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	11:47:26 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2421, 0, 196.7, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	11:47:27 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2426, 0, 198.4, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	11:47:28 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2422, 0, 198.1, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	11:47:29 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2414, 0, 196.7, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	11:47:30 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2410, 0, 197.3, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	11:47:31 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2404, 0, 197.9, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	11:47:32 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2407, 0, 197.2, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	11:47:33 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2414, 0, 199.6, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	11:47:34 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2416, 0, 197.6, 62.26, 62.8, 0.002, 5.102}	Good
2024/12/13	11:47:35 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 5.002, 2407, 0, 198.1, 62.26, 62.8, 0.002, 5.102}	Good
2024/12/13	11:47:36 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 5.002, 2405, 0, 198.9, 62.26, 62.8, 0.002, 5.102}	Good
2024/12/13	11:47:37 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 5.002, 2405, 0, 199.1, 62.26, 62.8, 0.002, 5.102}	Good
2024/12/13	11:47:38 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 5.002, 2412, 0, 198.1, 62.26, 62.8, 0.002, 5.102}	Good
2024/12/13	11:47:39 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 5.002, 2428, 0, 197.6, 62.26, 62.8, 0.002, 5.102}	Good
2024/12/13	11:47:40 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 5.002, 2435, 0, 197.9, 62.26, 62.8, 0.002, 5.102}	Good
2024/12/13	11:47:41 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 5.002, 2441, 0, 196.5, 62.26, 62.8, 0.002, 5.105}	Good
2024/12/13	11:47:42 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 5.002, 2443, 0, 198.8, 62.26, 62.8, 0.002, 5.102}	Good
2024/12/13	11:47:43 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 5.002, 2448, 0, 198.4, 62.26, 62.8, 0.002, 5.105}	Good
2024/12/13	11:47:44 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 5.002, 2445, 0, 198.1, 62.26, 62.8, 0.002, 5.105}	Good
2024/12/13	11:47:45 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 5.002, 2450, 0, 197.9, 62.26, 62.8, 0.002, 5.102}	Good
2024/12/13	11:47:46 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 5.002, 2448, 0, 199.3, 62.26, 62.8, 0.002, 5.102}	Good
2024/12/13	11:47:47 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 5.002, 2441, 0, 198.9, 62.26, 62.8, 0.002, 5.102}	Good
2024/12/13	11:47:48 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 5.002, 2412, 0, 199.3, 62.26, 62.8, 0.002, 5.102}	Good
2024/12/13	11:47:49 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 5.002, 2410, 0, 198.8, 62.26, 62.8, 0.002, 5.102}	Good
2024/12/13	11:47:50 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 5.002, 2414, 0, 199.6, 62.26, 62.8, 0.002, 5.102}	Good
2024/12/13	11:47:51 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 5.002, 2414, 0, 199.7, 62.26, 62.8, 0.002, 5.102}	Good
2024/12/13	11:47:52 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 5.002, 2412, 0, 199.7, 62.26, 62.8, 0.002, 5.102}	Good
2024/12/13	11:47:53 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 5.002, 2429, 0, 197.6, 62.26, 62.8, 0.002, 5.102}	Good
2024/12/13	11:47:54 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 5.002, 2424, 0, 196.9, 62.26, 62.8, 0.002, 5.102}	Good
2024/12/13	11:47:55 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 5.002, 2421, 0, 198.4, 62.26, 62.8, 0.002, 5.102}	Good
2024/12/13	11:47:56 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 5.002, 2428, 0, 198.5, 62.26, 62.8, 0.002, 5.105}	Good
2024/12/13	11:47:57 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 5.004, 2433, 0, 198.8, 62.26, 62.8, 0.002, 5.105}	Good
2024/12/13	11:47:58 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 5.002, 2438, 0, 200.3, 62.26, 62.8, 0.002, 5.105}	Good
2024/12/13	11:47:59 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 5.004, 2436, 0, 199.1, 62.26, 62.8, 0.002, 5.105}	Good
2024/12/13	11:48:00 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 5.004, 2436, 0, 200.8, 62.26, 62.8, 0.002, 5.105}	Good
2024/12/13	11:48:01 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 5.004, 2412, 0, 198.8, 62.26, 62.8, 0.002, 5.105}	Good
2024/12/13	11:48:02 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 5.004, 2436, 0, 197.6, 62.26, 62.8, 0.002, 5.107}	Good
2024/12/13	11:48:03 am	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 5.004, 2441, 0, 199.6, 62.26, 62.8, 0.002, 5.107}	Good
