hh:\Configuration:=Coldspray_data_array
		Local time
2024/12/13	12:15:00 pm	000
2024/12/13	12:22:00 pm	000

2024/12/13	12:15:00 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2474, 0, 198.1, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	12:15:01 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2476, 0, 197.7, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	12:15:02 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2464, 0, 197.6, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	12:15:03 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2460, 0, 198.9, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	12:15:04 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2465, 0, 198.1, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	12:15:05 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2453, 0, 197.2, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	12:15:06 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2407, 0, 197.3, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	12:15:07 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2409, 0, 198.9, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	12:15:08 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2393, 0, 198.4, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	12:15:09 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2376, 0, 199.3, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	12:15:10 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2378, 0, 199.7, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	12:15:11 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2393, 0, 197.7, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	12:15:12 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2386, 0, 197.2, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	12:15:13 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.998, 2392, 0, 197.9, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	12:15:14 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.998, 2388, 0, 197.7, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	12:15:15 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.998, 2397, 0, 197.6, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	12:15:16 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.998, 2378, 0, 199.6, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	12:15:17 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.998, 2398, 0, 197.9, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	12:15:18 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.998, 2390, 0, 198.1, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	12:15:19 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.998, 2381, 0, 198.1, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	12:15:20 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.998, 2419, 0, 198.1, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	12:15:21 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2404, 0, 198.8, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	12:15:22 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2392, 0, 198.8, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	12:15:23 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2395, 0, 198.4, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	12:15:24 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2400, 0, 199.6, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	12:15:25 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2402, 0, 198.4, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	12:15:26 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2398, 0, 198.8, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	12:15:27 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2419, 0, 198.4, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	12:15:28 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2457, 0, 198.1, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	12:15:29 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.998, 2448, 0, 198.8, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	12:15:30 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.998, 2469, 0, 198.4, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	12:15:31 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.998, 2471, 0, 197.6, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	12:15:32 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2465, 0, 200.1, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	12:15:33 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2472, 0, 200.5, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	12:15:34 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.998, 2469, 0, 199.6, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	12:15:35 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.998, 2483, 0, 198.1, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	12:15:36 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.998, 2493, 0, 198.1, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	12:15:37 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.998, 2505, 0, 199.1, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	12:15:38 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.998, 2500, 0, 199.1, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	12:15:39 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.998, 2479, 0, 198.1, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	12:15:40 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.998, 2462, 0, 198.4, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	12:15:41 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.998, 2428, 0, 199.3, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	12:15:42 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.998, 2380, 0, 197.9, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	12:15:43 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2395, 0, 197.6, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	12:15:44 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2402, 0, 199.7, 62.26, 62.8, 0.002, 5.097}	Good
2024/12/13	12:15:45 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2380, 0, 199.1, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	12:15:46 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2388, 0, 197.9, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	12:15:47 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2381, 0, 198.8, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	12:15:48 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2386, 0, 199.3, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	12:15:49 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2386, 0, 197.3, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	12:15:50 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2402, 0, 196.4, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	12:15:51 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2402, 0, 198.1, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	12:15:52 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2397, 0, 199.3, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	12:15:53 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2416, 0, 198.5, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	12:15:54 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2440, 0, 198.8, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	12:15:55 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2448, 0, 198.1, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	12:15:56 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2465, 0, 197.9, 62.26, 62.8, 0.002, 5.1}	Good
2024/12/13	12:15:57 pm	000	Double[12]	{-759.89, -2213.24, 1267.97, 400, 4.999, 2462, 0, 199.1, 62.26, 62.8, 0.002, 5.1}	Good
