TimeStamp,Tag Name,ABB_X,ABB_Y,ABB_Z,Chamber_Temp,Chamber_Pressure,Main_Gas_Flow,PF1_Gas_Flow,PF2_Gas_Flow,PF1_LibraWeight,PF2_LibraWeight,PF1_Pressure,PF2_Pressure
20241204T3:15:10.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:11.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:12.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:13.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:14.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:15.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:16.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:17.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:18.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:19.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:20.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:21.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:22.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:23.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:24.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:25.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:26.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:27.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:28.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:29.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:30.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:31.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:32.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:33.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:34.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:35.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:36.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:37.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:38.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:39.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:40.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:41.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:42.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:43.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:44.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:45.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:46.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:47.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:48.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:49.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:50.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:51.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:52.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:53.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:54.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:55.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:56.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:57.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:58.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:15:59.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:00.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:01.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:02.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:03.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:04.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:05.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:06.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:07.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:08.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:09.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:10.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:11.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:12.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:13.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:14.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:15.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:16.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:17.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:18.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:19.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:20.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:21.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:22.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:23.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:24.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:25.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:26.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:27.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:28.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:29.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:30.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:31.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:32.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:33.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:34.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:35.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:36.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:37.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:38.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:39.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:40.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:41.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:42.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:43.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:44.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:45.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:46.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:47.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:48.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:49.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:50.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:51.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:52.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:53.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:54.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:55.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:56.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:57.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:58.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:16:59.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:00.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:01.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:02.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:03.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:04.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:05.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:06.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:07.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:08.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:09.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:10.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:11.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:12.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:13.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:14.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:15.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:16.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:17.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:18.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:19.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:20.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:21.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:22.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:23.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:24.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:25.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:26.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:27.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:28.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:29.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:30.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:31.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:32.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:33.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:34.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:35.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:36.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:37.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:38.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:39.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:40.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:41.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:42.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:43.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:44.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:45.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:46.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:47.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:48.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:49.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:50.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:51.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:52.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:53.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:54.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:55.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:56.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:57.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:58.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:17:59.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:00.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:01.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:02.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:03.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:04.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:05.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:06.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:07.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:08.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:09.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:10.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:11.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:12.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:13.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:14.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:15.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:16.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:17.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:18.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:19.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:20.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:21.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:22.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:23.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:24.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:25.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:26.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:27.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:28.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:29.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:30.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:31.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:32.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:33.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:34.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:35.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:36.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:37.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:38.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:39.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:40.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:41.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:42.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:43.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:44.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:45.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:46.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:47.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:48.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:49.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:50.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:51.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:52.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:53.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:54.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:55.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:56.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:57.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:58.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:18:59.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:19:00.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:19:01.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:19:02.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:19:03.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:19:04.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:19:05.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:19:06.000,calc:Coldspray_data_,0,0,0,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241204T3:19:07.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241204T3:19:08.000,calc:Coldspray_data_,0,0,0,25,0.009,1,0,0,62.26,62.7,0.002,0.002
